LOG_CLint_HLM,LOG_CLint_RLM,LOG_CLint_MLM
1.546752357340005,2.07018568637838,2.100587638089793
0.8195439355418687,1.5185139398778875,1.806179973983887
1.5305838596451178,1.510545010206612,1.848004271497268
1.3735372311927854,2.138365863678996,3.0248990358365506
1.146128035678238,1.6434526764861874,1.8976270912904412
2.03342375548695,2.973589623427257,3.3394514413064407
-0.2416180582253246,1.0490628897941248,0.7133056975998121
0.8810992183890173,1.6532125137753435,1.517011052455844
1.9132839017604184,2.011147360775797,2.592731766393962
2.6456187382426952,2.712481337801919,2.639087871083737
1.8301137001666907,2.707058940627596,2.958219751284862
1.7309436934277358,2.7191654940892134,3.0727387093511127
1.333003684755698,1.6188844849954505,1.9563437462861064
1.2111205412580497,2.4037209086266897,1.8423595733306748
2.4848263690844425,3.125676410382333,3.570912283331376
0.9025467793139914,1.6431564656197062,1.891871830445584
1.4661258704181992,1.7737864449811935,2.840705032755769
0.8129133566428556,1.3222192947339193,1.724275869600789
1.431797841638306,1.6188844849954505,1.9563437462861064
1.1760912590556811,1.6020599913279625,1.7160033436347992
2.0126685338963304,2.5816083660320577,3.103276776600574
3.971709926217424,1.510545010206612,4.671913012441587
0.6532125137753437,1.557507201905658,1.6242820958356683
1.2041199826559248,1.6232492903979006,1.8750612633917
1.3234583668494675,2.323458366849468,2.1947917577219247
1.0791812460476249,1.3979400086720375,1.9030899869919435
0.6989700043360189,0.9030899869919436,0.0
4.323892444328786,1.8887409606828929,4.671913012441587
1.146128035678238,1.3010299956639813,1.3979400086720375
2.8939447594865166,3.4771212547196626,3.636821763514368
1.515343893088381,2.547528576459782,2.4677930297856623
1.4661258704181992,1.9577030415488317,1.990671775066
-0.3297541469258759,2.3521825181113627,2.649636617730435
0.0681858617461616,0.1583624920952496,0.8937617620579434
0.7924617313469507,-0.0680338852718274,0.291701770729981
3.608806570399616,2.091068731500012,2.2974535522623025
1.7853298350107671,2.615950051656401,2.8273692730538253
1.5866998016240492,1.6532125137753435,1.8937617620579437
2.1473671077937864,2.2764618041732443,2.5839578420864573
1.499549625905149,1.5976951859255124,2.160933490460957
1.3469394626989906,2.094121595840561,2.4848263690844425
1.724275869600789,2.4471580313422194,2.6866362692622934
1.755493728415119,1.4771212547196624,1.6483600109809315
0.8864907251724818,1.1172712956557642,1.6053050461411094
1.146128035678238,1.57978359661681,1.9590413923210936
0.9684829485539352,1.1760912590556811,1.5563025007672873
0.8254261177678232,1.919078092376074,2.049218022670181
1.4661258704181992,1.8680563618230412,2.490358857684404
2.0077051143647804,2.011147360775797,2.282927846422476
1.8129133566428557,2.6232492903979003,2.7558748556724915
3.9924651478080433,4.242044239369551,4.45006426282523
1.4814856258274134,1.6281845080734123,2.3104022693962243
1.6533080480529772,1.7058295145216351,2.1695336622228747
1.3636119798921444,1.549003262025788,1.235528446907549
2.544068044350276,2.425974160919376,2.726996013587268
1.962227231350085,2.812913356642856,2.740362689494244
1.0767860335080792,0.1003705451175628,1.333094455888206
0.9546765869186437,0.5563025007672873,0.0698530211136246
0.3692158574101428,0.0334237554869497,0.8937617620579434
1.2986347831244356,0.8573324964312685,1.7688230254496435
1.7213983755215052,2.219060332448861,2.1837963734204613
0.2695829860666131,0.7751004988790248,1.7510942584892115
1.1473671077937864,2.369215857410143,2.80491937079792
1.3979400086720375,1.8325089127062364,1.740362689494244
1.146128035678238,1.4313637641589874,1.7075701760979365
1.0413926851582251,1.591064607026499,1.8808135922807916
1.2671717284030135,1.5440680443502757,1.7558748556724917
0.9030899869919436,1.0413926851582251,1.5314789170422551
-0.3297541469258759,1.8350561017201164,1.392072315847544
0.680969718465897,2.005008820672367,1.4188065690947886
0.5733358400660676,1.4753805931433612,1.3003019424918985
1.5733358400660675,0.534026106056135,1.3635837780361064
1.873006540467324,1.7535830588929069,2.1112457062718497
1.2986347831244356,1.255272505103306,1.5927317663939622
0.8864907251724818,1.3010299956639813,1.845098040014257
0.1139433523068367,1.462397997898956,1.0413926851582251
2.4913616938342726,2.59659709562646,3.0
-0.6962856913462895,-0.0483711061633618,0.7788401462071676
1.8016094880273188,2.449740593779286,2.4598898319706746
0.1072099696478683,0.4927603890268375,0.5921767573958668
1.7420177471401384,2.502795704130006,2.106088858382442
1.6022119678022968,2.2469415124832546,2.0490977995230053
